"Mouse","Year","Genotype","Behavior","E.phy","YokedTo","Conflict","APA","Group","notes","collector","Tube","Slice","Punch","photos","Date","ready.time","start.time","end.time","Slice.collector","Punch.Collector","SliceSize","Punchsize","punch.location","RNAisolationdate","RNAisolator","slice.location","best.location","jobnumber","RNAseqID","Mouse.short","Random","storagebox","year","Purpose","region","X"
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIP","3","CA1","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIQ","4","CA1","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIR","1","DG","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIS","2","DG","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIT","3","DG","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIU","4","DG","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIV","1","CA3","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIW","2","CA3","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIX","3","CA3","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIY","4","CA3","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BIZ","1","CA4","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BJA","2","CA4","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BJB","3","CA4","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BJC","4","CA4","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BJD","1","CA2","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BJE","2","CA2","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BJF","3","CA2","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BJG","4","CA2","9.6x","7/1/16","15:20","15:30","15:45","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"3 - BGD - BJO",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKJ","1","CA1","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKK","2","CA1","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKL","3","CA1","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKM","4","CA1","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKO","1","CA3","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKP","2","CA3","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKQ","3","CA3","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKR","4","CA3","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKS","1","DG","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKT","2","DG","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKU","3","DG","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKV","4","DG","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKW","1","CA2","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKX","2","CA2","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKY","3","CA2","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BKZ","4","CA2","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BLA","1","CA4","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BLB","2","CA4","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BLC","3","CA4","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123C","Summer2016","WT","","","","Conflict","Trained","WT Conflict Trained","","MK","BLD","4","CA4","yes","7/3/16","12:10","12:24","12:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLI","1","CA3","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLJ","2","CA3","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLK","3","CA3","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLM","4","CA3","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLN","1","CA1","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLO","2","CA1","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLP","3","CA1","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLQ","4","CA1","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLR","1","DG","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLS","2","DG","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLT","3","DG","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLU","4","DG","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLV","1","CA2","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLW","2","CA2","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLX","3","CA2","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLY","4","CA2","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BLZ","1","CA4","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BMA","2","CA4","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BMB","3","CA4","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-123D","Summer2016","WT","","","","Conflict","Yoked","WT Conflict Yoked","","MK","BMC","4","CA4","yes","7/3/16","23:00","23:05","23:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWC","1","CA2","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWC2","3","CA2","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWD","2","CA2","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWD2","4","CA2","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWE","1","DG","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWF","2","DG","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWG","3","DG","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWH","4","DG","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWI","1","CA1","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWJ","2","CA1","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWK","3","CA3","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWL","4","CA3","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWM","1","CA3","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWN","2","CA3 ","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWO","3","CA1","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWP","4","CA1","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWQ","1","CA4","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWR","2","CA4","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWS","3","CA4","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124A","Summer2016","WT","","","","NoConflict","Trained","WT NoConflict Trained","","MK","BWT","4","CA4","8.9x","7/9/16","17:00","17:23","17:38","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"7 - BUK -  BYT",2016,"Collaboratorium","hippocampus",NA
"16-124B","Summer2016","WT","","","","NoConflict","Yoked","WT NoConflict Yoked","","MK","BUE","1","CA4","10.4x","7/9/16","21:50","21:59","10:15","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
